Date,Value
2018-05-24,137159.63827
2018-05-23,109440.131777
2018-05-22,94297.9525494
2018-05-21,60574.8171149
2018-05-20,69258.3127458
2018-05-19,216876.999392
2018-05-18,237024.307855
2018-05-17,162304.710087
2018-05-16,127053.614593
2018-05-15,215607.829594
2018-05-14,72791.5275296
2018-05-13,108302.433623
2018-05-12,150246.769612
2018-05-11,145490.584207
2018-05-10,129829.228691
2018-05-09,141050.963432
2018-05-08,138275.87175
2018-05-07,102606.562068
2018-05-06,104405.415446
2018-05-05,145335.197422
2018-05-04,137704.239293
2018-05-03,148326.628722
2018-05-02,94229.7187798
2018-05-01,111808.711242
2018-04-30,107927.525555
2018-04-29,178730.498534
2018-04-28,137832.972435
2018-04-27,153472.329464
2018-04-26,182321.102769
2018-04-25,187780.143154
2018-04-24,131451.15379
2018-04-23,74947.0955777
2018-04-22,109916.921197
2018-04-21,130982.911763
2018-04-20,167636.845846
2018-04-19,102568.579806
2018-04-18,114643.907342
2018-04-17,108195.606992
2018-04-16,67846.1758316
2018-04-15,64658.9984949
2018-04-14,144308.290103
2018-04-13,181845.794716
2018-04-12,136346.392164
2018-04-11,119959.663194
2018-04-10,114599.800599
2018-04-09,78142.0567083
2018-04-08,94399.5931923
2018-04-07,107182.630399
2018-04-06,112177.229079
2018-04-05,110471.840367
2018-04-04,133821.481082
2018-04-03,109735.648438
2018-04-02,86133.1555543
2018-04-01,79395.4422181
2018-03-31,177530.338549
2018-03-30,146222.172632
2018-03-29,107067.816854
2018-03-28,118459.945099
2018-03-27,123720.414409
2018-03-26,105796.396011
2018-03-25,69750.8575216
2018-03-24,110642.214728
2018-03-23,112702.151446
2018-03-22,115928.986196
2018-03-21,115375.495759
2018-03-20,133484.385618
2018-03-19,106127.318423
2018-03-18,87993.2601196
2018-03-17,114974.969796
2018-03-16,148147.950391
2018-03-15,149873.075758
2018-03-14,154955.232549
2018-03-13,118997.929751
2018-03-12,104178.078886
2018-03-11,108717.983346
2018-03-10,209728.19024
2018-03-09,143088.244884
2018-03-08,156169.961153
2018-03-07,118687.704202
2018-03-06,136451.974741
2018-03-05,92256.7308983
2018-03-04,91342.4459748
2018-03-03,119142.881753
2018-03-02,183325.639701
2018-03-01,201960.973615
2018-02-28,139296.168272
2018-02-27,107085.776368
2018-02-26,76301.0127347
2018-02-25,167742.758144
2018-02-24,176140.061794
2018-02-23,252887.925266
2018-02-22,145459.854577
2018-02-21,130404.455959
2018-02-20,103474.270242
2018-02-19,79660.081975
2018-02-18,80893.8961772
2018-02-17,106729.749001
2018-02-16,129180.361091
2018-02-15,148097.503082
2018-02-14,146929.345775
2018-02-13,181029.654089
2018-02-12,85791.9513183
2018-02-11,116211.048631
2018-02-10,199472.830919
2018-02-09,214089.826914
2018-02-08,208207.331711
2018-02-07,286153.340315
2018-02-06,257109.299306
2018-02-05,193244.21397
2018-02-04,164374.024425
2018-02-03,330740.219185
2018-02-02,276923.320697
2018-02-01,159867.330631
2018-01-31,172755.807081
2018-01-30,160557.706455
2018-01-29,163590.56936
2018-01-28,119799.46115
2018-01-27,257282.176575
2018-01-26,189321.544668
2018-01-25,186181.46222
2018-01-24,178482.559197
2018-01-23,199105.887676
2018-01-22,154149.935586
2018-01-21,208079.363397
2018-01-20,219156.117899
2018-01-19,238995.693546
2018-01-18,252411.086289
2018-01-17,270270.01332
2018-01-16,201862.474143
2018-01-15,193346.286562
2018-01-14,180298.683402
2018-01-13,234452.116373
2018-01-12,270807.50844
2018-01-11,259905.10711
2018-01-10,257849.821998
2018-01-09,264641.995797
2018-01-08,294130.977742
2018-01-07,227080.970007
2018-01-06,300697.150592
2018-01-05,266691.835512
2018-01-04,189339.128214
2018-01-03,234989.05082
2018-01-02,184794.662678
2018-01-01,234540.652572
2017-12-31,298339.393514
2017-12-30,251563.857261
2017-12-29,251609.98993
2017-12-28,301139.852755
2017-12-27,198300.045389
2017-12-26,178454.354516
2017-12-25,182640.771341
2017-12-24,160500.926647
2017-12-23,291040.972957
2017-12-22,228091.561744
2017-12-21,321480.906064
2017-12-20,212627.844639
2017-12-19,257014.99949
2017-12-18,262597.628548
2017-12-17,183692.723781
2017-12-16,237114.589747
2017-12-15,215114.769664
2017-12-14,277147.447668
2017-12-13,333417.117148
2017-12-12,254835.483408
2017-12-11,240250.798005
2017-12-10,256978.973095
2017-12-09,299816.95225
2017-12-08,340308.567613
2017-12-07,267883.092437
2017-12-06,224596.150628
2017-12-05,224534.763324
2017-12-04,178200.728748
2017-12-03,179323.628572
2017-12-02,246207.097492
2017-12-01,342989.773519
2017-11-30,401449.92008
2017-11-29,326641.438639
2017-11-28,351226.302999
2017-11-27,243954.918399
2017-11-26,272023.837089
2017-11-25,326194.797336
2017-11-24,301334.556324
2017-11-23,209312.642256
2017-11-22,315977.969465
2017-11-21,290024.019871
2017-11-20,201102.440798
2017-11-19,252240.604948
2017-11-18,360016.346462
2017-11-17,300898.318079
2017-11-16,318338.976177
2017-11-15,276286.800024
2017-11-14,322934.811814
2017-11-13,322635.539411
2017-11-12,211248.954813
2017-11-11,289374.033139
2017-11-10,316706.973619
2017-11-09,254715.518167
2017-11-08,257469.893112
2017-11-07,224420.651962
2017-11-06,177541.607647
2017-11-05,191510.111861
2017-11-04,232314.537958
2017-11-03,338534.067496
2017-11-02,190517.265034
2017-11-01,248790.188613
2017-10-31,275383.115272
2017-10-30,212275.095961
2017-10-29,111675.115751
2017-10-28,165001.266746
2017-10-27,334373.012811
2017-10-26,376845.267046
2017-10-25,381933.957849
2017-10-24,407836.91191
2017-10-23,168281.949528
2017-10-22,154383.959911
2017-10-21,187097.578002
2017-10-20,252888.263828
2017-10-19,251680.677127
2017-10-18,198287.469997
2017-10-17,201231.380161
2017-10-16,153804.232192
2017-10-15,178337.012774
2017-10-14,260329.379207
2017-10-13,207938.592655
2017-10-12,173808.059652
2017-10-11,245520.322652
2017-10-10,234154.70571
2017-10-09,146926.16653
